id,fecha,categoria_principal,nombre,precio_bs,precio_usd,tasa_bcv_usd,precio_ref,pagina,url_pagina,timestamp
511,2026-04-20,Granos,QUINCHONCHOS PANTERA 500GR,1112.82,2.31,481.22,,3,https://www.plansuarez.com/index.php?route=product/category&path=211&page=3,2026-04-20T18:02:49.335566
512,2026-04-20,Granos,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1444.03,3.00,481.22,,3,https://www.plansuarez.com/index.php?route=product/category&path=211&page=3,2026-04-20T18:02:49.335566
513,2026-04-20,Granos,POLLO ENTERO XUND,4282.84,8.90,481.22,,3,https://www.plansuarez.com/index.php?route=product/category&path=211&page=3,2026-04-20T18:02:49.335566
514,2026-04-20,Granos,HUEVOS EL TUNAL 30UND,3777.56,7.85,481.22,,3,https://www.plansuarez.com/index.php?route=product/category&path=211&page=3,2026-04-20T18:02:49.335566
515,2026-04-20,Granos,ARCOS DENTALES GALACTIC X30UND,1116.42,2.32,481.22,,3,https://www.plansuarez.com/index.php?route=product/category&path=211&page=3,2026-04-20T18:02:49.335566
516,2026-04-21,Ingredientes_Para_Postres,BICARBONATO D/SODIO THE GRANDMOTHER 160G,1241.76,2.58,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
517,2026-04-21,Ingredientes_Para_Postres,BICARBONATO DE SODIO ARM & HAMMER 226GR,1760.13,3.65,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
518,2026-04-21,Ingredientes_Para_Postres,BICARBONATO DE SODIO ARM & HAMMER 453GR,2607.61,5.41,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
519,2026-04-21,Ingredientes_Para_Postres,BICARBONATO DE SODIO BICARBIX 150GR,1117.54,2.32,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
520,2026-04-21,Ingredientes_Para_Postres,BICARBONATO DE SODIO BICARBIX 500GR,2607.60,5.41,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
521,2026-04-21,Ingredientes_Para_Postres,BICARBONATO DE SODIO ONDA 150GR,1306.24,2.71,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
522,2026-04-21,Ingredientes_Para_Postres,BOCADILLO DE PLATANO LA ANDINA 12UND,2145.68,4.45,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
523,2026-04-21,Ingredientes_Para_Postres,BOCADILLOS LA ANDINA 18UND COMBINADOS,3613.40,7.50,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
524,2026-04-21,Ingredientes_Para_Postres,BOCADILLOS URENA 18UND GUAYABA,4708.59,9.77,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
525,2026-04-21,Ingredientes_Para_Postres,CACAO EN POLVO WEPA 200GR S/ GLUTEN,3881.59,8.06,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
526,2026-04-21,Ingredientes_Para_Postres,CREMA CHANTILLY KEN 1LT PRESTO,3795.79,7.88,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
527,2026-04-21,Ingredientes_Para_Postres,CREMA CHANTILLY KEN SPRAY 275ML,3866.70,8.03,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
528,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
529,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
530,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
531,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,1,https://www.plansuarez.com/index.php?route=product/category&path=238,2026-04-21T09:37:05.792120
532,2026-04-21,Ingredientes_Para_Postres,CREMA CHANTILLY MASTER TOP 1LT,4827.63,10.02,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
533,2026-04-21,Ingredientes_Para_Postres,CREMA CHANTILLY VERMUYTEN 1LT AZUCARADA,4965.62,10.31,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
534,2026-04-21,Ingredientes_Para_Postres,CREMA DE COCINA VERMUYTEN 1LT GOLD,168.65,0.35,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
535,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE 300GR NESTLE,2250.01,4.67,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
536,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE DI FIORE 170GR,938.73,1.95,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
537,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE LA PASTORENA 500ML UHT,2775.23,5.76,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
538,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE MASTER TOP 1LT CULINARIA,4308.04,8.94,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
539,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE NATULAC 473ML UHT,2585.27,5.37,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
540,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE NATULAC 946ML UHT,4418.03,9.17,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
541,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE PARISIENNE 200ML CARABOBO,1619.17,3.36,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
542,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE PARMALAT 250ML,1631.61,3.39,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
543,2026-04-21,Ingredientes_Para_Postres,CREMA DE LECHE TIGO 200ML TETRAPACK CULINARIA,633.65,1.32,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
544,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
545,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
546,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
547,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,2,https://www.plansuarez.com/index.php?route=product/category&path=238&page=2,2026-04-21T09:37:08.999000
548,2026-04-21,Ingredientes_Para_Postres,CREMA DE UNTAR ST MORITZ 500GR AVELLANA,4045.50,8.40,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
549,2026-04-21,Ingredientes_Para_Postres,CREMA PARA COCINA L ANTIQUE 1LT UHT,3598.48,7.47,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
550,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA EDACA 120ML,899.61,1.87,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
551,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA EDACA 60ML,463.78,0.96,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
552,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA EDACA 90GR,682.98,1.42,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
553,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA LA FAVORITA 150CC NEGR,1184.59,2.46,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
554,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA LA FAVORITA 250CC BLAN,1974.31,4.10,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
555,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA LA FAVORITA 250CC NEG,1974.31,4.10,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
556,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA LA FAVORITA150CCBLAN,1184.59,2.46,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
557,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA MAS 120ML,592.30,1.23,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
558,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA MAS 90ML,476.02,0.99,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
559,2026-04-21,Ingredientes_Para_Postres,ESENCIA DE VAINILLA MCCORMICK 150ML,1909.14,3.96,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
560,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
561,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
562,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
563,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,3,https://www.plansuarez.com/index.php?route=product/category&path=238&page=3,2026-04-21T09:37:12.332883
564,2026-04-21,Ingredientes_Para_Postres,GELATINA CHUPI NIEVE DE FRUTAS 85ML PINA,3225.97,6.70,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
565,2026-04-21,Ingredientes_Para_Postres,GELATINA GELLA 90GR FRESA,834.41,1.73,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
566,2026-04-21,Ingredientes_Para_Postres,GELATINA SONRISSA 132GR FOIL FRAMBUESA,1193.59,2.48,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
567,2026-04-21,Ingredientes_Para_Postres,GELATINA SONRISSA 132GR TUTTI FRUTTI,1398.66,2.90,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
568,2026-04-21,Ingredientes_Para_Postres,GELATINA SONRISSA 66GR FRAMBUESA,877.99,1.82,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
569,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN BELLA HOLANDESA 397GR,1438.69,2.99,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
570,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN CREMOR 395GR,999.11,2.07,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
571,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN DI FIORE 390GR,1104.70,2.29,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
572,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN NATULAC 340GR,1387.29,2.88,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
573,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN NATULAC 397GR LATA,1933.20,4.01,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
574,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN NATULAC 50GR TUBO***,495.48,1.03,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
575,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN PARMALAT 395GR,2100.21,4.36,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
576,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
577,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
578,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
579,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,4,https://www.plansuarez.com/index.php?route=product/category&path=238&page=4,2026-04-21T09:37:15.320258
580,2026-04-21,Ingredientes_Para_Postres,LECHE CONDEN TIGO 395GR S/GLUTEN,1061.41,2.20,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
581,2026-04-21,Ingredientes_Para_Postres,LECHE EVAPO 395GR CARNATION,1740.52,3.61,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
582,2026-04-21,Ingredientes_Para_Postres,LEVADURA AVEIRO 500GR DORADA,2600.15,5.40,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
583,2026-04-21,Ingredientes_Para_Postres,LEVADURA AVEIRO 500GR NUEVA FORMULA,2246.26,4.66,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
584,2026-04-21,Ingredientes_Para_Postres,LEVADURA PAKMAYA 125GR INSTANTANEA,2048.84,4.25,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
585,2026-04-21,Ingredientes_Para_Postres,LEVADURA PAKMAYA 500GR INSTATANEA,3650.61,7.58,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
586,2026-04-21,Ingredientes_Para_Postres,LLUVIA DE COLORES KRON 500GR,2249.98,4.67,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
587,2026-04-21,Ingredientes_Para_Postres,LLUVIA LA MARCONA 200GR CHOCOLATE,2355.93,4.89,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
588,2026-04-21,Ingredientes_Para_Postres,MAIZINA AMERICANA 200GR ENRIQUECIDA,859.76,1.78,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
589,2026-04-21,Ingredientes_Para_Postres,MAIZINA AMERICANA 400GR ENRIQUECIDA,1627.82,3.38,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
590,2026-04-21,Ingredientes_Para_Postres,MAIZINA AMERICANA 800GR ENRIQUECIDA,2900.02,6.02,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
591,2026-04-21,Ingredientes_Para_Postres,MELASA DE CANA TREPARRISCO 600GR,2376.38,4.93,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
592,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
593,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
594,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
595,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,5,https://www.plansuarez.com/index.php?route=product/category&path=238&page=5,2026-04-21T09:37:18.294559
596,2026-04-21,Ingredientes_Para_Postres,MEZCLA BROWNIES LUCHA 500GR SIN GLUT,2555.45,5.31,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
597,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE PANQUECAS DULCILINA 250GR AVENA CON PROTEINA,8351.76,17.34,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
598,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE PANQUECAS OUT GLUTEN 350GR,4233.08,8.79,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
599,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE PANQUECAS OUT GLUTEN 350GR C/PROTEINA BROWNIE,4837.84,10.04,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
600,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE PANQUECAS OUT GLUTEN 350GR C/PROTEINA VAINILLA,4837.84,10.04,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
601,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE PANQUECAS TOSH 300GR AVENA Y ARROZ SIN AZUCAR,2294.70,4.76,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
602,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA LA LUCHA 500GR CHOCOLATE,1743.36,3.62,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
603,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA LA LUCHA 500GR VAINILA,1102.64,2.29,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
604,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA RENATA 400GR BROWNIE,1251.65,2.60,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
605,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA RENATA 400GR CHOCOLATE,1251.65,2.60,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
606,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA RENATA 400GR VAINILLA,1251.65,2.60,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
607,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA TIGO 400GR NARANJA,905.21,1.88,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
608,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
609,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
610,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
611,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,6,https://www.plansuarez.com/index.php?route=product/category&path=238&page=6,2026-04-21T09:37:21.227179
612,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA TIGO 400GR PINA,905.21,1.88,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
613,2026-04-21,Ingredientes_Para_Postres,MEZCLA DE TORTA TIGO 400GR VAINILLA,905.21,1.88,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
614,2026-04-21,Ingredientes_Para_Postres,MEZCLA MASTER TOP 1LT TRES LECHE,3780.12,7.85,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
615,2026-04-21,Ingredientes_Para_Postres,MEZCLA PARA BROWNIE TIGO 400GR,1200.83,2.49,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
616,2026-04-21,Ingredientes_Para_Postres,MIEL DE ABEJA GRACIAS PAPA 1LT,6422.64,13.33,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
617,2026-04-21,Ingredientes_Para_Postres,MIEL DE ABEJA GUILAN 1000GR,9834.36,20.42,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
618,2026-04-21,Ingredientes_Para_Postres,MIEL DE ABEJA GUILAN 500GR,5289.72,10.98,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
619,2026-04-21,Ingredientes_Para_Postres,MIEL DE ABEJA GUILAN 250GR,4321.14,8.97,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
620,2026-04-21,Ingredientes_Para_Postres,MIEL DE ABEJA LA ENCANTADA 360GR,5163.04,10.72,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
621,2026-04-21,Ingredientes_Para_Postres,MIEL DE ABEJA LA ENCANTADA 500GR,6705.25,13.92,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
622,2026-04-21,Ingredientes_Para_Postres,MIEL PURA 100% YEMAR 1LT,3082.87,6.40,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
623,2026-04-21,Ingredientes_Para_Postres,MIEL PURA 100% YEMAR 230ML,1412.97,2.93,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
624,2026-04-21,Ingredientes_Para_Postres,PAPEL HIG ROSAL PLUS 4ROLL 400HOJAS NARANJA,1445.48,3.00,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
625,2026-04-21,Ingredientes_Para_Postres,POLLO ENTERO XUND,4287.12,8.90,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
626,2026-04-21,Ingredientes_Para_Postres,HUEVOS EL TUNAL 30UND,3781.34,7.85,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
627,2026-04-21,Ingredientes_Para_Postres,ARCOS DENTALES GALACTIC X30UND,1117.54,2.32,481.70,,7,https://www.plansuarez.com/index.php?route=product/category&path=238&page=7,2026-04-21T09:37:24.256421
628,2026-04-21,Ingredientes_Para_Postres,MIEL PURA 100% YEMAR 500ML,1798.33,3.73,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
629,2026-04-21,Ingredientes_Para_Postres,MINI GELATINA FUIT JELLY 306GR X 20UND BOLSA,1288.90,2.68,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
630,2026-04-21,Ingredientes_Para_Postres,PASTA DE GUAYABA LA ANDINA 300GR,1859.92,3.86,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
631,2026-04-21,Ingredientes_Para_Postres,PASTA DE GUAYABA LA ANDINA 450GR,2570.35,5.34,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
632,2026-04-21,Ingredientes_Para_Postres,POLVO HORNEAR BICARBIX,1341.05,2.78,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
633,2026-04-21,Ingredientes_Para_Postres,POLVO HORNEAR JOSSIE 150GR,1306.24,2.71,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
634,2026-04-21,Ingredientes_Para_Postres,POLVO HORNEAR THE GRANDMOTHER 160GR,1241.76,2.58,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
635,2026-04-21,Ingredientes_Para_Postres,PUDIN SONRISSA 72GR CHOCOLATE,795.17,1.65,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
636,2026-04-21,Ingredientes_Para_Postres,PUDIN TIGO 30GR CHOCOLATE ZERO,295.78,0.61,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
637,2026-04-21,Ingredientes_Para_Postres,PUDIN TIGO 30GR VAINILLA ZERO,289.66,0.60,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
638,2026-04-21,Ingredientes_Para_Postres,SIROP LA FRAGUA 300ML CHOCOLATE,2551.72,5.30,481.70,,8,https://www.plansuarez.com/index.php?route=product/category&path=238&page=8,2026-04-21T09:37:27.408913
